Alawite_Turkey_(n=11),0.082884,0.13931227,-0.046626,-0.069474364,-0.016338545,-0.020435,-0.0010254545,-0.0056010909,-0.0020267273,0.0065274545,0.0053882727,-0.0037601818,0.0078112727,0.0013888182,-0.0059717273,0.0047129091,-0.0022758182,0.00051836364,0.003828,-0.0028762727,-0.00083927273,-0.00024745455,0.0010195455,0.0026509091,0.00015245455
Albanian_(n=10),0.1205385,0.1424787,0.0142174,-0.0186694,0.0249585,-0.0089523,0.003995,0.0030691,-0.0009816,0.0182053,0.0011367,0.0016486,-0.0067195,0.0075694,-0.0206432,-0.0064571,0.0082142,0.0010009,0.0068758,-0.0055651,-0.0058146,0.0000492,0.0020828,0.0023375,-0.0034248
Albanian_Gheg_(n=24),0.12449408,0.14754787,0.016074792,-0.020887333,0.02546625,-0.0092964167,0.0024675,0.00068258333,0.0013209167,0.020979917,-0.00035183333,0.0041900833,-0.0072163333,0.0084065417,-0.019374083,-0.0037100833,0.010544708,0.0011824583,0.0074110417,-0.0082175,-0.0106635,0.0016332917,0.001407,0.0048649167,-0.00316325
Albanian_Gheg_Kosovo_(n=34),0.12543976,0.14557912,0.019410588,-0.013224,0.026701794,-0.0048723529,0.0035180882,0.0015337647,0.0014979118,0.017484,0.00028655882,0.0033411471,-0.0057672059,0.0088887941,-0.018697471,-0.0049331471,0.0079802647,0.00042479412,0.0090539118,-0.0067200882,-0.010081471,0.0011347059,0.0037844118,0.0028174118,-0.0020487353
Albanian_Gheg_Montenegro_(n=6),0.12653333,0.14318983,0.022815833,-0.0121125,0.0264665,-0.0054848333,0.00141,0.0020385,0.0047041667,0.017282,-0.0018673333,0.00057433333,-0.0048315,0.012041833,-0.0159245,-0.0080216667,0.0024121667,0.0033571667,0.0052791667,-0.0096923333,-0.0099825,-0.0021843333,0.003492,0.001004,-0.0020958333
Albanian_Gheg_North_Macedonia_(n=5),0.1247502,0.145424,0.022552,-0.0178296,0.0228352,-0.0071956,0.0031492,-0.0000926,0.0002454,0.0183332,-0.0024032,0.0024278,-0.0054706,0.0054224,-0.0171278,-0.0014056,0.016663,0.0009374,0.0053044,-0.0090544,-0.0065386,-0.0007174,0.0091204,0.0034702,-0.0011734
Albanian_Gheg_Serbia_(n=3),0.12444667,0.14318967,0.024261333,-0.017226667,0.025953333,-0.0045553333,0.0068933333,0.00046133333,0.0053856667,0.013546333,-0.00027066667,0.0038466667,-0.0058966667,0.0095876667,-0.018503333,0.00053033333,0.012995,-0.00046433333,0.0069973333,-0.0015006667,-0.0065303333,0.0058113333,0.004971,0.006587,-0.00471
Albanian_Tosk_(n=24),0.11832854,0.14327433,0.01514775,-0.020160583,0.023017,-0.0070769167,0.0016645833,0.00035575,0.003153,0.017919875,0.00115025,0.0034343333,-0.0057481667,0.0042319167,-0.018084792,-0.001414375,0.011414042,0.0011771667,0.0061959167,-0.0052837083,-0.0093532083,0.0014529583,0.002264625,0.0027915833,-0.00413225
Albanian_Tosk_Cham_Greece_(n=4),0.120368,0.148775,0.01338775,-0.02430575,0.023158,-0.00913375,0.00146875,0.00173075,0.00536875,0.02323525,-0.000893,0.0086175,-0.008808,0.00674325,-0.01326675,-0.00454125,0.0079535,0.00120375,0.008359,-0.0054715,-0.0093585,0.000402,0.00243425,0.004097,-0.001826
Albanian_Tosk_North_Macedonia_(n=2),0.1212215,0.140143,0.0211185,-0.013889,0.0264665,-0.0101795,0.00235,-0.000923,0.000818,0.0154905,0.000568,0.0071185,-0.003568,0.002064,-0.0192045,0.0064305,0.0266635,-0.0044975,0.0073535,-0.0030015,-0.0064885,0.0004945,0.005731,0.002711,-0.003712
Aleut_(European-Mixed)_(n=4),0.08280625,-0.15664525,0.0981455,0.05757475,-0.051394,-0.00627525,-0.06310025,-0.0761505,-0.0044995,-0.02528525,0.0066175,-0.0053205,0.0109265,-0.0007225,-0.0182545,-0.0046405,0.001956,0.0016785,0.00892425,0.00490875,0.0028075,-0.0179915,0.0025265,0.0090675,0.0155975
Algerian_Arab_(n=31),-0.042400879,0.13553631,-0.0086807398,-0.06871449,0.022725944,-0.029515303,-0.022179703,0.0069839742,0.055519124,0.024333807,0.0058740409,-0.0065717796,0.021587833,-0.012930109,0.013227061,-0.010506203,-0.0018908694,-0.015332901,-0.032114255,0.0074027726,-0.0099937425,-0.028946252,0.017478191,-0.0040413113,0.0040923968
Algerian_Arab_Algiers_(n=22),-0.054583318,0.13478855,-0.0076451818,-0.068696227,0.021878045,-0.030754,-0.0222085,0.0065661364,0.054161591,0.026101136,0.0057351818,-0.0060287273,0.021069227,-0.013868682,0.013633727,-0.010571045,-0.0046997273,-0.017258409,-0.032790136,0.0076286364,-0.010112864,-0.028490773,0.018711136,-0.00073940909,0.0018125455
Algerian_Arab_Algiers_(Intermediate_Hartani_Profile)_(n=2),-0.216264,0.1106925,-0.0018855,-0.057171,0.0140025,-0.02259,-0.021151,0.017076,0.040598,0.014032,0.003004,-0.0077185,0.0185085,-0.0137625,0.006311,-0.0057675,0.0114085,-0.006968,-0.0190435,0.002001,-0.0044295,-0.0260905,0.012448,0.0049405,-0.004431
Algerian_Arab-Berber_(n=2),-0.053497,0.1376045,-0.0101825,-0.0757435,0.0252355,-0.0308175,-0.0240885,0.0053075,0.0514375,0.023235,0.0038975,-0.006594,0.022968,-0.0152075,0.017983,0.001326,0.0029985,-0.0184965,-0.0334355,0.008504,-0.0042425,-0.019475,0.0190415,-0.0004215,0.001317
Algerian_Jew_(n=8),0.0746965,0.14572837,-0.021213,-0.061006625,0.01111725,-0.02621575,-0.005728125,-0.0028845,0.01592725,0.020820625,0.0049935,-0.001648625,0.007247125,-0.0044555,-0.005361125,-0.00084525,-0.002086125,-0.001536,-0.005782,-0.00272,-0.003571875,-0.0015765,0.001047625,0.000436875,-0.001197375
Algonquin_(European-Mixed)_(n=1),0.063741,-0.227479,0.104462,0.070091,-0.08063,-0.006693,-0.161217,-0.206068,-0.00225,-0.016219,0.003085,-0.003297,0.002081,0.00289,-0.008143,0.006895,0.002347,0.00114,0.00352,0.011756,0.010107,0.002597,0.01368,0.006989,0.002515
Alor_(n=23),-0.020983087,-0.31618283,-0.16814665,0.14175587,0.16820522,-0.23446213,-0.0014815217,-0.003351,-0.025885652,-0.013533,0.020679826,0.0035967391,-0.0035290435,-0.001531913,0.0013926087,0.0030496087,-0.001456913,0.00099152174,0.00282,-0.0033766087,-0.0015136522,-0.0095266522,-0.0014253913,-0.00084347826,-0.018415304
Alsatian_Bas-Rhin_(n=44),0.12722325,0.14037382,0.050388409,0.02220625,0.038195795,0.0092096591,0.0029909091,0.0045207727,0.0062240227,0.010213523,-0.0032108864,0.0041792727,-0.0095852955,-0.0044164091,0.008646,0.0030315455,-0.0045249773,0.002312,0.0031910227,-0.00036097727,0.0030174545,0.0011831818,-0.0014846364,0.0072818182,-0.00044090909
Alsatian_Haut-Rhin_(n=1),0.140002,0.141159,0.050157,0.026486,0.046778,0.003068,0.006345,0.005307,0.003477,0.007472,-0.003573,0.006744,-0.006244,-0.002615,0.007329,-0.000133,-0.000522,0.008488,0.001885,0.001501,-0.001123,0.004081,0.004314,0.007953,-0.000599
Altai-Kizhi_(n=18),0.054445333,-0.29975061,0.072008944,-0.0068009444,-0.060746333,-0.025146611,0.012416556,0.016986444,0.00034088889,-0.00028344444,-0.012458889,-0.0010073889,-0.0011397222,-0.014228556,0.00052772222,0.0030568889,-0.00068816667,0.0011683333,0.0092947222,0.016223056,-0.029351,0.000034388889,-0.011420833,-0.0035546111,-0.0020823333
Altai-Kizhi_o_(n=1),0.080814,-0.192951,0.070899,0.009367,-0.044316,-0.011435,0.012691,0.013153,-0.001636,-0.00656,-0.013316,-0.005245,0.000595,-0.0139,0.010043,0.01127,0.000261,-0.00266,-0.000754,0.009379,-0.022835,0.005812,-0.006532,-0.001928,-0.005987
Altaian_(n=22),0.056601045,-0.29076459,0.071892909,-0.0044632727,-0.063088636,-0.025226909,0.012017591,0.014349045,-0.00041845455,0.00082,-0.016224136,-0.0020708182,-0.00058122727,-0.014068773,0.0026156364,0.0020008636,-0.0026669545,-0.0020328182,0.011484227,0.015262909,-0.026521364,0.00084318182,-0.013036182,-0.0049185,-0.002384
Alur_(low_res)_(n=10),-0.6008722,0.0563619,0.0082212,0.0111435,-0.0028929,0.0044344,0.0253108,-0.0118379,0.032499,-0.0456319,-0.01252,0.0250876,-0.0266549,-0.0022157,-0.0043296,-0.0033678,0.0011345,-0.0121494,0.0061843,-0.0089419,-0.0017971,-0.0010015,-0.0042273,-0.0000724,0.000431
Amerindian_North_(n=4),0.05292775,-0.328016,0.11200475,0.07743925,-0.10617375,-0.01840675,-0.19834875,-0.23479775,-0.0037325,-0.020137,0.00828175,-0.00340975,0.0063925,0.00006875,-0.01513275,-0.004508,-0.0005215,0.00326225,0.0115015,0.00734725,0.00386825,-0.01075775,0.0027115,0.0062055,0.0092805
Amhara_(n=18),-0.225939,0.10629211,-0.035512167,-0.082813611,0.000718,-0.038936167,-0.0142315,-0.001064,0.10392078,-0.063468889,-0.0014525556,-0.013238167,0.017608056,0.0010857222,0.022589889,-0.0128095,0.0076926667,0.0021255556,0.0060753889,0.0024317222,0.0041801111,0.006691,-0.0030948889,0.0037353333,-0.0019691111
Ami_(n=10),0.019236,-0.4500828,-0.047291,-0.0676685,0.1420265,0.0637265,-0.0055698,-0.0148841,-0.0225589,-0.0225791,0.0475472,0.0046758,-0.005545,-0.0019679,0.007234,0.0041103,-0.0033117,0.0049788,0.0085474,-0.0194093,0.0109056,-0.0281929,0.0025389,-0.0061091,-0.0541747
Anakalangu_(n=28),-0.0030080714,-0.37538321,-0.11259739,0.035841464,0.156161,-0.069682786,-0.0017205357,-0.0062140357,-0.020686107,-0.0159065,0.050595643,0.0080927857,-0.0079586071,0.00082085714,0.0061656429,0.00549775,-0.0027101786,0.0018369286,0.0055127857,-0.00247,-0.0057844286,-0.013102821,-0.0050223214,-0.0042087143,-0.023599143
Andhra_Pradeshi_Brahmin_(n=27),0.054339963,-0.051039778,-0.14318015,0.10271433,-0.072856889,0.05701763,0.00098351852,0.0070852222,0.032511778,0.016772444,-0.004624963,-0.0000055555556,-0.0019765926,0.0020490741,-0.0014476667,0.0008102963,-0.000019296296,0.0020363704,0.0012895185,-0.00072707407,-0.0003697037,-0.00080155556,0.0018578148,0.0027446667,-0.00016862963
Andi_(Ciscaucasian_Profile)_(n=7),0.11317271,0.10503486,-0.022465714,0.016473,-0.038600571,0.012629714,0.0043642857,-0.0068568571,-0.056273286,-0.039987857,0.000023285714,0.008885,-0.0080491429,-0.0081001429,0.018554857,0.0023108571,0.0036135714,-0.0038185714,-0.0074162857,0.0052704286,0.000089142857,0.0022257143,0.0032221429,0.0062312857,-0.0011118571
Andi_(Transcaucasian_Profile)_(n=10),0.1089285,0.1234884,-0.0465744,-0.0397936,-0.0356682,-0.0043506,0.0083426,-0.005492,-0.0490243,-0.01662,0.0031991,0.0059196,-0.0130524,0.0013625,0.0036101,-0.0057012,0.0037551,-0.0002788,-0.0049902,0.005015,0.0022959,0.0028811,0.0017625,-0.0010121,0.000491
Anglo-American_(n=42),0.12624763,0.13609562,0.058219411,0.03899382,0.039701666,0.01472788,0.0030719428,0.0058219462,0.0057634468,0.0061481921,-0.0058731971,0.0053465443,-0.011266047,-0.010062109,0.018151584,0.0034562462,-0.0084391599,0.002984593,0.0035124172,0.0024510652,0.0047803742,0.0029415671,-0.00026062212,0.01070003,0.00027830367
Anglo-American_Utah_(n=42),0.12664176,0.13564574,0.062916238,0.045358429,0.040916024,0.016607381,0.0042413571,0.005824,0.005814381,0.0038832619,-0.0070329762,0.0055772143,-0.010586667,-0.0098465952,0.018593738,0.0066167857,-0.006351619,0.00089885714,0.0027564048,0.0012565476,0.003467119,0.0028322143,-0.0021832381,0.011682524,-0.00004
Anglo-Canadian_(n=2),0.1326035,0.128972,0.064488,0.0440895,0.0386225,0.0142235,0.00094,0.0006925,0.003784,0.0041005,-0.003816,0.0088425,-0.014197,-0.0075695,0.0142505,0.0050385,-0.004498,0.003421,0,0.0052525,0.005428,0.008903,-0.0009245,0.0110255,0.0044305
Anglo-New_Zealander_(n=2),0.1354495,0.138112,0.062791,0.0447355,0.047855,0.0177095,0.007285,0.0063455,0.004602,0.002916,-0.0057645,0.008617,-0.014346,-0.0118355,0.0216475,0.0031155,-0.0065845,0.00095,0.001194,0.0012505,0.0036185,0.004266,0,0.0122905,-0.0001195
Anuak_Ethiopia_(n=18),-0.57297289,0.053484611,0.0013827778,-0.0069983333,-0.0020687222,-0.0027734444,-0.0084210556,0.012845722,0.078468778,-0.096726889,-0.0198205,0.023196056,-0.039147333,-0.00080283333,0.0086032222,-0.016720944,0.021028056,-0.0083192222,0.019664667,-0.018946611,0.0000625,0.0050903889,-0.0049161667,-0.0026375,0.0046167778
Argentine_Euro-Mestizo_(n=2),0.1118635,0.120644,0.041856,0.0038165,0.0314405,-0.002285,-0.0212065,-0.0223955,0.0193525,0.0252065,-0.0025135,0.00598,-0.0128325,-0.0119835,0.0119855,0.002097,-0.005184,0.0007035,-0.0003875,0,0.0025465,0.001554,-0.001947,0.003626,-0.000458
Ari_(n=2),-0.415454,0.0655015,-0.016782,-0.039083,0.0016925,-0.0184065,0.0280835,-0.0278065,0.1048185,-0.0941245,-0.0112045,-0.002173,-0.0119675,-0.002202,0.0254475,-0.018828,0.0331175,0.021157,0.004525,-0.0100045,-0.002246,0.0009275,-0.0023415,0.001747,-0.000838
Ari_Blacksmith_(n=6),-0.42228383,0.064993833,-0.017096,-0.0366605,-0.0018978333,-0.020916833,0.025694333,-0.024498833,0.10372767,-0.086592667,-0.0127205,-0.0051703333,-0.016699667,-0.00075716667,0.0258095,-0.022650833,0.025989667,0.0188555,0.0050488333,-0.0076911667,0.00022866667,0.003318,-0.0047038333,-0.000040166667,0.0017761667
Ari_Cultivator_(n=15),-0.4108256,0.067701867,-0.018479,-0.037295733,0.00010253333,-0.022534533,0.024864,-0.024383667,0.10595713,-0.0875462,-0.011930267,-0.003367,-0.015321933,-0.00023853333,0.025352533,-0.0231944,0.0240254,0.0186992,0.0048015333,-0.0091294,-0.0014974,0.004501,-0.0029989333,-0.0015904,0.0007504
Aringa_(n=4),-0.59017275,0.04976075,0.0062225,0.00702525,-0.009925,0.00041825,0.00658,0.001904,0.054966,-0.06774625,-0.01550825,0.020644,-0.0264245,-0.00017225,0.003902,-0.01306,0.018612,-0.00383225,0.0172205,-0.01116175,-0.0026515,0.0055335,-0.00486825,0.00262075,0.00098775
Armenian_(n=15),0.10431924,0.13737819,-0.054668967,-0.060580267,-0.028774547,-0.01492484,0.00359736,-0.0067357067,-0.02952218,-0.0029992533,0.0025984667,0.00071836,-0.0028632667,0.0029967333,-0.0047218933,-0.0029256133,-0.00071486667,0.00080158667,0.0019276,-0.0020438267,0.0018134667,0.0027594067,-0.0034319467,-0.0016467067,-0.00037924667
Armenian_Adana_(n=1),0.097888,0.147252,-0.05242,-0.061047,-0.029852,-0.020359,0.003055,-0.005307,-0.029451,-0.005832,0.004709,0.000599,-0.004014,0.00055,-0.011129,0.00053,0.001043,-0.002154,0.000126,-0.003252,0.001373,0.003957,0.000739,-0.007591,0.005748
Armenian_Aintab_(n=3),0.100923,0.14285133,-0.056065333,-0.065676667,-0.028005,-0.020731,0.0036816667,-0.0045383333,-0.023452333,-0.00078966667,0.0030853333,0.0030473333,-0.000347,0.0016056667,-0.006786,-0.0015026667,0.010778667,0.000591,0.000126,-0.0042103333,0.00083166667,-0.000082333333,0.0011503333,-0.0018476667,-0.00083833333
Armenian_Alashkert_(n=4),0.10443275,0.14014325,-0.057605,-0.06322725,-0.02462,-0.01666375,0.00287875,-0.005942,-0.02490075,1.08E-19,0.00186775,0.00086175,-0.00271325,0.00189225,-0.002884,0.00046425,-0.001206,0.003072,0.00273375,-0.0036895,-0.00096675,0.0008965,0.00024675,-0.00117475,0.00287375
Armenian_Amasia_(n=1),0.103579,0.137096,-0.062979,-0.062662,-0.025543,-0.01757,0.005405,-0.004846,-0.028224,0.004009,0.004222,-0.000749,-0.008028,0.00289,-0.009365,-0.002254,0.00326,-0.003674,0.000503,-0.000625,0.00025,0.005441,-0.004067,-0.004458,0.004191
Armenian_Ararat_(n=17),0.10304335,0.13632,-0.059385471,-0.061959,-0.026882765,-0.017340529,0.0042852941,-0.0045201176,-0.028176235,-0.0034302353,0.0030472941,0.0033322941,-0.0027021765,0.0025096471,-0.0055247059,-0.0017938824,0.00092035294,0.001319,0.0039485294,-0.0044507059,0.00023476471,0.0040441176,-0.0012614706,-0.00026929412,0.0012115294
